Brand,Name,Graphics Processor__GPU Name,Graphics Processor__Architecture,Release_Year_Normalized,Memory__Memory Size,Memory__Memory Type,Memory__Memory Bus,Graphics Card__Bus Interface,Board Design__TDP,Render Config__Shading Units,Theoretical Performance__FP32 (float),Graphics Features__DirectX,Graphics Features__OpenGL,Graphics Features__Shader Model,Recommended Resolutions
NVIDIA,GeForce GTX 560 Ti OEM,GF114,Fermi 2.0,2011,1024 MB,GDDR5,256 bit,pcie x2.0 x16,170 W,384.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Playable:1366x768 | Low FPS:1600x900
NVIDIA,GeForce GTX 560 Ti OEM,GF110,Fermi 2.0,2011,1280 MB,GDDR5,256 bit,pcie x2.0 x16,210 W,352.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,GeForce GTX 560 Ti X2,GF114,Fermi 2.0,2011,1024 MB,GDDR5,256 bit,pcie x2.0 x16,170 W,384.0,unknown,12 (11_0),4.6,5.1,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 560M,GF116,Fermi 2.0,2011,1536 MB,GDDR5,192 bit,unknown,75 W,192.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GTX 570M,GF114,Fermi 2.0,2011,1536 MB,GDDR5,192 bit,unknown,75 W,336.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,GeForce GTX 580 Rev. 2,GF110,Fermi 2.0,2011,1536 MB,GDDR5,384 bit,pcie x2.0 x16,244 W,512.0,unknown,12 (11_0),4.6,5.1,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 580M,GF114,Fermi 2.0,2011,2 GB,GDDR5,256 bit,unknown,100 W,384.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,GeForce GTX 590,GF110,Fermi 2.0,2011,1536 MB,GDDR5,384 bit,pcie x2.0 x16,365 W,512.0,unknown,12 (11_0),4.6,5.1,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,NVS 300,GT218S,Tesla 2.0,2011,512 MB,DDR3,64 bit,pcie x2.0 x16,18 W,16.0,unknown,11.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,NVS 4200M,GF119S,Fermi 2.0,2011,1024 MB,DDR3,64 bit,unknown,25 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 1000M,GF108,Fermi,2011,2 GB,DDR3,128 bit,unknown,45 W,96.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 2000D,GF106,Fermi,2011,1024 MB,GDDR5,128 bit,pcie x2.0 x16,62 W,192.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 2000M,GF106,Fermi,2011,2 GB,DDR3,128 bit,unknown,55 W,192.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 3000M,GF104,Fermi,2011,2 GB,GDDR5,256 bit,unknown,75 W,240.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 3000M X2,EXMF104,Fermi,2011,2 GB,GDDR5,256 bit,unknown,150 W,240.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,Quadro 400,GT216,Tesla 2.0,2011,512 MB,DDR3,64 bit,pcie x2.0 x16,32 W,48.0,unknown,11.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 4000 Mac Edition,GF100,Fermi,2011,1792 MB,GDDR5,256 bit,pcie x2.0 x16,142 W,256.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 4000M,GF104,Fermi,2011,2 GB,GDDR5,256 bit,unknown,100 W,336.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 5000,GF100,Fermi,2011,2.5 GB,GDDR5,320 bit,pcie x2.0 x16,152 W,352.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,Quadro 5000 SDI,GF100,Fermi,2011,2.5 GB,GDDR5,320 bit,pcie x2.0 x16,172 W,352.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,Quadro 500M,GF108,Fermi,2011,1024 MB,DDR3,128 bit,unknown,35 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 5010M,GF110,Fermi 2.0,2011,4 GB,GDDR5,256 bit,unknown,100 W,384.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,Quadro 6000 SDI,GF100,Fermi,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,231 W,448.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,Quadro Plex 7000,GF110,Fermi 2.0,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,600 W,512.0,unknown,12 (11_0),4.6,5.1,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,Tegra 3 GPU,Kal-El,VLIW Vec4,2011,256 MB,DDR3,32 bit,unknown,20 W,fixed-pipeline,unknown,,ES 2.0,,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,Tesla C2050,GF100,Fermi,2011,3 GB,GDDR5,384 bit,pcie x2.0 x16,238 W,448.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,Tesla C2070,GF100,Fermi,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,238 W,448.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,Tesla C2075,GF110,Fermi 2.0,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,247 W,448.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,Tesla C2090,GF110,Fermi 2.0,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,250 W,512.0,unknown,12 (11_0),4.6,5.1,Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,Tesla M2050,GF100,Fermi,2011,3 GB,GDDR5,384 bit,pcie x2.0 x16,225 W,448.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,Tesla M2070,GF100,Fermi,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,225 W,448.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,Tesla M2070-Q,GF100,Fermi,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,225 W,448.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,Tesla M2075,GF110,Fermi 2.0,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,225 W,448.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,Tesla M2090,GF110,Fermi 2.0,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,250 W,512.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,Tesla S2050,GF100,Fermi,2011,3 GB,GDDR5,384 bit,pcie x2.0 x16,900 W,448.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,Tesla X2070,GF100,Fermi,2011,6 GB,GDDR5,384 bit,mxm-b (3.0),225 W,448.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,Tesla X2090,GF110,Fermi 2.0,2011,6 GB,GDDR5,384 bit,pcie x2.0 x16,225 W,512.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,GeForce 605 OEM,GF119S,Fermi 2.0,2012,512 MB,DDR3,64 bit,pcie x2.0 x16,25 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 615 OEM,GF108,Fermi,2012,1024 MB,DDR3,128 bit,pcie x2.0 x16,49 W,48.0,unknown,12 (11_0),4.6,5.1,
NVIDIA,GeForce 620M,GF117,Fermi 2.0,2012,1024 MB,DDR3,64 bit,unknown,15 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 9400 GT Rev. 3,GT218S,Tesla 2.0,2012,128 MB,DDR2,64 bit,pcie x2.0 x16,50 W,16.0,unknown,11.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 520 OEM,GF119S,Fermi 2.0,2012,1024 MB,DDR3,64 bit,pcie x2.0 x16,29 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 520 OEM,GF108,Fermi,2012,1024 MB,DDR3,64 bit,pcie x2.0 x16,29 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 550M,GF116,Fermi 2.0,2012,1024 MB,DDR3,128 bit,unknown,35 W,144.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 555M 2 GB,GF116S,Fermi 2.0,2012,2 GB,DDR3,128 bit,unknown,35 W,144.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 555M 3 GB,GF116S,Fermi 2.0,2012,3 GB,DDR3,192 bit,unknown,35 W,144.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 610,GF119S,Fermi 2.0,2012,1024 MB,DDR3,64 bit,pcie x2.0 x16,29 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 610 OEM,GF119S,Fermi 2.0,2012,1024 MB,DDR3,64 bit,pcie x2.0 x16,29 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 610 PCI,GF119S,Fermi 2.0,2012,512 MB,DDR3,64 bit,pci,29 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 610 PCIe x1,GF119S,Fermi 2.0,2012,512 MB,DDR3,64 bit,pcie x2.0 x1,29 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 620,GF108,Fermi,2012,1024 MB,DDR3,64 bit,pcie x2.0 x16,49 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 620 OEM,GF119S,Fermi 2.0,2012,512 MB,DDR3,64 bit,pcie x2.0 x16,30 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 620M,GF117,Fermi 2.0,2012,1024 MB,DDR3,64 bit,unknown,15 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 620M,GF108,Fermi,2012,1024 MB,DDR3,128 bit,unknown,15 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 625M,GF117B,Fermi 2.0,2012,2 GB,DDR3,64 bit,unknown,15 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 630,GF108,Fermi,2012,1024 MB,DDR3,128 bit,pcie x2.0 x16,65 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 630 OEM,GK107,Kepler,2012,1024 MB,DDR3,128 bit,pcie x3.0 x16,50 W,192.0,unknown,12 (11_0),4.6,6.5 (5.1),Playable:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 630M,GF117,Fermi 2.0,2012,1024 MB,GDDR5,128 bit,unknown,33 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 630M,GF108,Fermi,2012,1024 MB,DDR3,64 bit,unknown,33 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 630M,GF108,Fermi,2012,1024 MB,DDR3,64 bit,unknown,33 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 635M,GF116S,Fermi 2.0,2012,2 GB,DDR3,128 bit,unknown,35 W,144.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 635M,GF116S,Fermi 2.0,2012,2 GB,DDR3,128 bit,unknown,35 W,144.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 635M,GF108,Fermi,2012,2 GB,DDR3,128 bit,unknown,35 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 635M,GF108,Fermi,2012,2 GB,DDR3,128 bit,unknown,33 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 640,GK107,Kepler,2012,2 GB,DDR3,128 bit,pcie x3.0 x16,65 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Playable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 640 OEM,GK107,Kepler,2012,2 GB,DDR3,128 bit,pcie x3.0 x16,50 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 640 OEM Rebrand,GF116,Fermi 2.0,2012,1536 MB,DDR3,192 bit,pcie x2.0 x16,75 W,144.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 640M,GK107,Kepler,2012,2 GB,DDR3,128 bit,unknown,32 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 640M LE,GK107,Kepler,2012,1024 MB,DDR3,128 bit,unknown,20 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 640M LE,GF108,Fermi,2012,2 GB,GDDR5,128 bit,unknown,32 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 645 OEM,GF114,Fermi 2.0,2012,1024 MB,GDDR5,192 bit,pcie x2.0 x16,102 W,288.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,GeForce GT 645M,GK107,Kepler,2012,2 GB,DDR3,128 bit,unknown,32 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 650M,GK107,Kepler,2012,1024 MB,DDR3,128 bit,unknown,45 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Playable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 650M Mac Edition,GK107,Kepler,2012,512 MB,GDDR5,128 bit,unknown,45 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Playable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GTS 450 Rev. 3,GF116,Fermi 2.0,2012,1024 MB,DDR3,128 bit,pcie x2.0 x16,106 W,144.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GTX 560 SE,GF114,Fermi 2.0,2012,1024 MB,GDDR5,192 bit,pcie x2.0 x16,150 W,288.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,GeForce GTX 650,GK107,Kepler,2012,1024 MB,GDDR5,128 bit,pcie x3.0 x16,65 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,GeForce GTX 650 Ti,GK106S,Kepler,2012,1024 MB,GDDR5,128 bit,pcie x3.0 x16,110 W,768.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1280x720 | Playable:1366x768 | Low FPS:1600x900
NVIDIA,GeForce GTX 660,GK106,Kepler,2012,2 GB,GDDR5,192 bit,pcie x3.0 x16,140 W,960.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 660 OEM,GK104,Kepler,2012,2 GB,GDDR5,256 bit,pcie x3.0 x16,130 W,1152.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 660 OEM,GK104,Kepler,2012,1536 MB,GDDR5,192 bit,pcie x3.0 x16,130 W,1152.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 660 Ti,GK104,Kepler,2012,2 GB,GDDR5,192 bit,pcie x3.0 x16,150 W,1344.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 660M,GK107,Kepler,2012,2 GB,GDDR5,128 bit,unknown,50 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Playable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GTX 670,GK104,Kepler,2012,2 GB,GDDR5,256 bit,pcie x3.0 x16,170 W,1344.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 670M,GF114,Fermi 2.0,2012,1536 MB,GDDR5,192 bit,unknown,75 W,336.0,unknown,12 (11_0),4.6,5.1,Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,GeForce GTX 670MX,GK104,Kepler,2012,3 GB,GDDR5,192 bit,unknown,75 W,960.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,GeForce GTX 675M,GF114,Fermi 2.0,2012,2 GB,GDDR5,256 bit,unknown,100 W,384.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,GeForce GTX 675MX,GK104,Kepler,2012,2 GB,GDDR5,256 bit,unknown,100 W,960.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1280x720 | Playable:1366x768 | Low FPS:1600x900
NVIDIA,GeForce GTX 680,GK104,Kepler,2012,2 GB,GDDR5,256 bit,pcie x3.0 x16,195 W,1536.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Playable:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 680M,GK104,Kepler,2012,4 GB,GDDR5,256 bit,unknown,100 W,1344.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 680MX Mac Edition,GK104,Kepler,2012,2 GB,GDDR5,256 bit,unknown,122 W,1536.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,GeForce GTX 690,GK104,Kepler,2012,2 GB,GDDR5,256 bit,pcie x3.0 x16,300 W,1536.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Playable:1600x900 | Unplayable:1920x1080
NVIDIA,NVS 310,GF119S,Fermi 2.0,2012,512 MB,DDR3,64 bit,pcie x2.0 x16,20 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,NVS 510,GK107,Kepler,2012,2 GB,DDR3,128 bit,pcie x2.0 x16,35 W,192.0,unknown,12 (11_0),4.6,6.5 (5.1),Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,NVS 5200M,GF108,Fermi,2012,1024 MB,GDDR5,64 bit,unknown,25 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,NVS 5200M,GF117,Fermi 2.0,2012,1024 MB,DDR3,64 bit,unknown,25 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,NVS 5400M,GF108,Fermi,2012,2 GB,GDDR3,128 bit,unknown,35 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,Playstation 3 GPU 40nm,RSX-40nm,Curie,2012,256 MB,GDDR3,128 bit,unknown,35 W,fixed-pipeline,unknown,,ES 1.1,,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 410,GK107,Kepler,2012,512 MB,DDR3,64 bit,pcie x2.0 x16,38 W,192.0,unknown,12 (11_0),4.6,6.5 (5.1),Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,Quadro 7000,GF110,Fermi 2.0,2012,6 GB,GDDR5,384 bit,pcie x2.0 x16,204 W,512.0,unknown,12 (11_0),4.6,5.1,Good:1280x720 | Playable:1366x768 | Low FPS:1600x900
NVIDIA,Quadro K1000M,GK107,Kepler,2012,2 GB,DDR3,128 bit,unknown,45 W,192.0,unknown,12 (11_0),4.6,6.5 (5.1),Playable:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,Quadro K2000M,GK107,Kepler,2012,2 GB,DDR3,128 bit,unknown,55 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,Quadro K2000M Embedded,EXK107,Kepler,2012,2 GB,GDDR5,128 bit,unknown,45 W,384.0,unknown,11.0 (11_0),4.1,5.1,Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,Quadro K3000M,GK104,Kepler,2012,2 GB,GDDR5,256 bit,unknown,75 W,576.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Playable:1280x720 | Low FPS:1366x768
NVIDIA,Quadro K4000M,GK104,Kepler,2012,4 GB,GDDR5,256 bit,unknown,100 W,960.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1280x720 | Low FPS:1366x768 | Unplayable:1600x900
NVIDIA,Quadro K5000,GK104,Kepler,2012,4 GB,GDDR5,256 bit,pcie x2.0 x16,122 W,1536.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,Quadro K5000 Mac Edition,GK104,Kepler,2012,4 GB,GDDR5,256 bit,pcie x2.0 x16,122 W,1536.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,Quadro K5000M,GK104,Kepler,2012,4 GB,GDDR5,256 bit,unknown,100 W,1344.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:1366x768 | Low FPS:1600x900 | Unplayable:1920x1080
NVIDIA,Quadro K500M,GK107,Kepler,2012,1024 MB,DDR3,64 bit,unknown,35 W,192.0,unknown,12 (11_0),4.6,6.5 (5.1),Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,Tesla K10,GK104,Kepler,2012,4 GB,GDDR5,256 bit,pcie x3.0 x16,225 W,1536.0,unknown,12 (11_0),4.6,6.5 (5.1),
NVIDIA,Tesla K20c,GK110,Kepler,2012,5 GB,GDDR5,320 bit,pcie x2.0 x16,225 W,2496.0,unknown,12 (11_0),4.6,6.5 (5.1),
NVIDIA,Tesla K20X,GK110,Kepler,2012,6 GB,GDDR5,384 bit,pcie x3.0 x16,235 W,2688.0,unknown,12 (11_0),4.6,6.5 (5.1),
NVIDIA,Tesla K20Xm,GK110,Kepler,2012,6 GB,GDDR5,384 bit,pcie x3.0 x16,235 W,2688.0,unknown,12 (11_0),4.6,6.5 (5.1),
NVIDIA,GeForce 505 OEM,GT216,Tesla 2.0,2013,1024 MB,DDR3,128 bit,pcie x1.0 x16,25 W,24.0,unknown,11.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 505 OEM,GT218S,Tesla 2.0,2013,512 MB,DDR3,64 bit,pcie x1.0 x16,25 W,16.0,unknown,11.1 (10_1),3.3,4.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 705A,GF119S,Fermi 2.0,2013,1024 MB,DDR3,64 bit,unknown,15 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 705M,GF117,Fermi 2.0,2013,1024 MB,DDR3,64 bit,unknown,15 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 710A,GF117,Fermi 2.0,2013,1024 MB,DDR3,64 bit,unknown,33 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 710M,GK208,Kepler 2.0,2013,1024 MB,DDR3,64 bit,unknown,15 W,192.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Low FPS:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 710M,GF117,Fermi 2.0,2013,1024 MB,DDR3,64 bit,unknown,15 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce 820M,GF117B,Fermi 2.0,2013,1024 MB,DDR3,64 bit,unknown,15 W,96.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 625 OEM,GF119S,Fermi 2.0,2013,1024 MB,DDR3,64 bit,pcie x2.0 x16,29 W,48.0,unknown,12 (11_0),4.6,5.1,Playable:640x480 | Unplayable:1280x720 | Unplayable:1366x768
NVIDIA,GeForce GT 630 Rev. 2,GK208,Kepler 2.0,2013,2 GB,DDR3,64 bit,pcie x2.0 x8,25 W,384.0,unknown,12 (11_0),4.6,6.5 (5.1),Good:640x480 | Playable:1280x720 | Unplayable:1366x768
